"ProjectName","RepositoryName","RepositoryId","AlertId","AlertType","Title","Severity","State","Tool","FirstDetectionDate","LastDetectionDate","IntroductionDate","GitRef","Confidence"
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","672","code","All page content should be contained by landmarks (region)","warning","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","671","code","Scrolling content found that uses the obsolete &lt;marquee&gt; element (marquee_elem_avoid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","670","code","&lt;marquee&gt; elements are deprecated and must not be used (marquee)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","669","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","668","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","667","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","666","code","The &lsquo;placeholder&rsquo; is the only visible label (input_label_visible)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","665","code","Form control element &lt;select&gt; has no associated label (input_label_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","664","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","663","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","662","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","661","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","660","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","659","code","The image has neither an accessible name nor is marked as decorative or redundant (img_alt_valid)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","658","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","657","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","656","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","655","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","654","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","653","code","Images must have alternative text (image-alt)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","652","code","&lt;html&gt; element must have a lang attribute (html-has-lang)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","651","code","Page detected as HTML, but does not have a &#39;lang&#39; attribute (html_lang_exists)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","650","code","Heading levels should only increase by one (heading-order)","warning","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","649","code","Replace &lt;b&gt; with &lt;strong&gt; and &lt;i&gt; with &lt;em&gt; for semantic emphasis. (emphasis-strong-semantics)","note","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","648","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","647","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","646","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","645","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","644","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","643","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","642","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","641","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","640","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","639","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","638","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","637","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","636","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","635","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","634","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","633","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","632","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","631","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","630","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","629","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","628","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","627","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","626","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","625","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","624","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","623","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","622","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","621","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
"AODA WCAG compliance","accessibility-scan-demo-app","1d3917ab-ffcd-4609-964d-52c27c0e3e5a","620","code","Elements must meet minimum color contrast ratio thresholds (color-contrast)","error","fixed","accessibility-scanner","2026-03-26 5:42:05 AM","2026-03-26 5:43:43 AM","2026-03-26 5:40:10 AM","refs/heads/main",
